age,sex_enc,priors_count,juv_fel_count,juv_misd_count,juv_other_count,days_b_screening_arrest,c_days_from_compas,jail_duration,decile_score,v_decile_score,charge_degree,convicted_proxy,two_year_recid
32,1,9,0,0,0,0.0,0.0,4.0,7,4,0,1,1
41,1,9,0,0,0,-1.0,1.0,32.0,6,2,0,1,0
25,1,1,0,0,0,0.0,1.0,0.0,3,3,0,1,0
58,1,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
44,1,19,2,0,0,-17.0,17.0,17.0,9,6,0,1,1
28,1,1,0,0,0,0.0,1.0,15.0,4,5,1,1,0
39,0,0,0,0,0,-1.0,1.0,2.0,5,2,1,1,1
54,1,0,0,0,0,-1.0,1.0,6.0,1,1,1,1,0
21,1,0,0,0,0,657.0,1.0,53.0,4,6,0,1,1
43,1,0,0,0,0,-1.0,1.0,0.0,4,1,0,1,0
31,1,5,0,0,0,0.0,0.0,0.0,10,10,0,1,0
30,1,11,4,1,0,0.0,0.0,117.0,10,9,1,1,0
27,1,4,0,1,3,-1.0,1.0,1.0,4,6,0,1,1
28,1,0,0,0,0,-1.0,1.0,1.0,2,2,0,1,1
24,1,0,0,0,0,-1.0,1.0,0.0,7,4,0,1,0
43,1,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0
44,1,10,0,0,0,-7.0,7.0,5.0,4,2,0,1,1
51,1,4,0,0,0,-44.0,45.0,30.0,7,6,1,0,0
24,1,11,0,0,0,-15.0,15.0,0.0,10,8,1,1,1
31,1,1,0,0,0,309.0,40.0,229.0,3,2,1,1,0
23,1,0,0,0,0,-1.0,1.0,1.0,3,4,1,1,0
26,1,8,2,1,0,-85.0,85.0,84.0,10,7,0,1,1
36,1,5,0,0,0,-1.0,1.0,0.0,3,2,0,1,1
27,1,1,0,0,0,-1.0,1.0,1.0,9,7,1,0,0
24,1,0,0,0,0,0.0,1.0,1.0,10,9,1,1,1
66,1,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
36,0,3,0,0,1,0.0,0.0,25.0,4,1,1,1,0
53,1,9,0,0,0,-1.0,1.0,130.0,8,5,1,1,1
23,1,1,0,0,0,0.0,0.0,0.0,3,4,1,1,1
22,0,0,0,0,0,0.0,1.0,0.0,7,5,0,1,1
25,1,1,0,0,1,-1.0,1.0,0.0,3,3,1,1,0
56,1,4,0,0,0,-1.0,1.0,2.0,1,1,1,1,0
29,1,1,0,0,0,37.0,187.0,33.0,2,2,1,1,0
29,1,10,0,0,0,-365.0,94.0,4.0,6,3,1,0,1
51,1,1,0,0,0,-1.0,1.0,1.0,1,1,1,0,1
58,0,3,0,0,0,-18.0,1.0,18.0,1,1,0,0,0
24,1,3,0,1,2,0.0,0.0,0.0,5,6,0,1,0
22,1,0,0,0,0,-1.0,1.0,71.0,3,6,1,1,1
39,1,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
20,1,3,0,0,0,-1.0,1.0,42.0,10,10,1,1,1
46,1,10,0,0,0,-1.0,1.0,73.0,7,5,1,0,1
38,1,1,0,0,0,-27.0,27.0,0.0,1,1,1,1,1
23,1,0,0,0,0,0.0,0.0,3.0,8,9,0,1,1
39,1,6,0,0,0,-1.0,1.0,26.0,5,1,1,1,0
25,1,0,0,0,0,0.0,0.0,1.0,8,6,1,1,0
31,1,19,0,0,0,-1.0,1.0,0.0,9,9,1,1,1
25,0,1,0,0,0,-1.0,1.0,0.0,3,3,0,1,1
26,1,6,0,0,0,-1.0,1.0,1.0,6,6,1,0,0
25,1,2,0,0,1,-1.0,1.0,274.0,9,8,1,1,0
37,1,11,0,0,0,0.0,0.0,1.0,8,2,1,1,1
36,1,0,0,0,0,-3.0,3.0,0.0,1,1,1,1,0
26,1,1,0,0,0,0.0,1.0,0.0,6,7,1,1,1
21,1,3,0,2,0,-1.0,1.0,0.0,2,4,1,1,1
35,1,7,0,0,0,-23.0,24.0,0.0,4,2,1,1,1
22,1,2,0,0,0,-1.0,1.0,1.0,4,6,1,1,1
25,1,0,0,0,0,0.0,1.0,0.0,2,3,1,1,0
36,1,0,0,0,0,-7.0,7.0,1.0,1,1,0,1,0
24,1,2,0,0,0,-1.0,1.0,12.0,7,7,0,1,1
21,1,0,0,0,1,-1.0,1.0,0.0,9,9,1,1,1
32,1,15,2,0,1,-1.0,1.0,70.0,9,6,1,1,1
33,1,2,0,0,0,0.0,1.0,-1.0,2,2,0,1,1
33,1,10,0,0,0,0.0,0.0,2.0,9,6,1,1,1
23,0,4,0,0,0,-56.0,20.0,43.0,8,7,0,0,1
29,1,0,0,0,0,-2.0,3.0,0.0,3,1,0,1,0
50,1,8,0,0,0,-1.0,1.0,172.0,3,2,1,1,0
32,1,5,0,0,0,272.0,15.0,6.0,5,3,1,0,1
33,1,14,0,0,0,-1.0,1.0,2.0,8,5,1,1,1
37,1,13,0,1,0,-1.0,1.0,0.0,8,9,1,1,1
27,1,9,0,0,0,-1.0,1.0,24.0,7,5,1,1,1
27,1,0,0,0,0,-1.0,1.0,1.0,1,2,0,1,0
52,0,21,0,0,0,123.0,207.0,19.0,7,1,1,1,1
21,1,1,0,0,0,-1.0,1.0,0.0,5,5,0,1,1
58,1,1,0,0,0,-1.0,1.0,60.0,1,1,1,0,0
27,1,4,0,0,0,-1.0,1.0,33.0,8,5,1,1,0
28,1,5,0,0,0,302.0,1.0,28.0,4,3,1,1,1
28,1,1,0,0,0,-1.0,1.0,30.0,7,4,1,1,1
31,0,0,0,0,0,-5.0,5.0,0.0,3,2,0,1,0
30,1,11,0,1,0,31.0,69.0,40.0,9,9,1,0,1
24,1,3,0,0,0,-1.0,1.0,6.0,7,7,0,0,0
26,1,6,0,0,0,0.0,0.0,18.0,9,9,1,1,1
43,1,0,0,0,0,-1.0,1.0,1.0,1,1,0,1,0
31,1,2,0,0,1,-43.0,44.0,43.0,1,3,1,1,1
22,1,3,0,0,0,0.0,1.0,1.0,6,5,1,1,1
23,1,0,0,0,0,-1.0,1.0,3.0,5,6,1,1,0
42,1,0,0,0,0,-1.0,1.0,0.0,4,1,0,1,0
30,1,18,0,3,0,-1.0,1.0,17.0,10,8,0,1,0
29,1,1,0,0,0,-1.0,1.0,290.0,9,7,1,1,0
38,1,2,0,0,0,0.0,0.0,47.0,4,2,1,0,1
26,1,3,0,0,1,-4.0,4.0,2.0,4,4,0,1,0
25,0,4,0,0,0,-107.0,107.0,36.0,6,5,1,0,1
51,1,5,0,0,0,0.0,523.0,4.0,7,5,0,1,0
36,1,0,0,0,0,0.0,1.0,-1.0,1,1,0,1,0
62,1,0,0,0,0,-2.0,3.0,1.0,1,1,0,1,0
23,1,0,0,0,0,0.0,1.0,0.0,3,4,1,1,1
34,1,7,0,0,0,-1.0,1.0,0.0,5,3,1,0,1
35,1,1,0,0,0,-1.0,1320.0,1.0,2,1,0,1,0
22,1,0,0,0,0,0.0,0.0,3.0,3,5,1,1,0
29,1,10,0,0,0,-1.0,1.0,108.0,10,8,0,1,1
40,1,0,0,0,0,-3.0,3.0,1.0,2,1,1,1,0
36,1,2,0,0,0,0.0,0.0,0.0,2,1,1,1,0
26,1,8,0,0,0,0.0,0.0,0.0,8,5,1,0,1
25,1,1,0,0,0,-23.0,23.0,0.0,3,4,1,1,1
69,1,0,0,0,0,-3.0,3.0,0.0,1,1,0,1,0
27,1,1,0,1,0,-1.0,1.0,8.0,4,3,1,1,0
20,1,0,0,0,0,0.0,0.0,1.0,5,9,1,1,1
27,1,1,0,0,0,-2.0,2.0,2.0,1,2,1,1,0
24,0,6,0,0,0,-1.0,1.0,310.0,6,7,0,0,0
42,1,0,0,0,0,-7.0,7.0,2.0,1,1,1,1,0
25,1,1,0,0,0,-1.0,1.0,1.0,3,2,1,1,0
46,1,1,0,0,0,-37.0,37.0,29.0,1,1,1,0,1
25,1,0,0,0,0,-1.0,1.0,7.0,4,4,1,1,0
22,1,0,0,0,0,-1.0,1.0,0.0,3,5,1,1,0
21,1,0,0,0,0,-1.0,1.0,0.0,4,7,1,1,0
30,1,1,0,0,0,0.0,0.0,1.0,2,3,0,1,0
46,1,9,0,0,0,0.0,1.0,4.0,5,2,0,1,0
26,1,2,0,0,0,0.0,0.0,0.0,7,7,0,1,0
33,1,0,0,0,0,0.0,0.0,0.0,5,6,1,0,1
40,1,1,0,0,0,-1.0,2.0,1.0,1,2,0,1,0
34,1,0,0,0,0,-1.0,1.0,28.0,4,3,1,1,0
22,1,1,0,0,0,-1.0,1.0,36.0,2,3,1,1,1
28,1,3,0,0,0,-1.0,1.0,0.0,5,5,0,0,0
31,1,4,0,0,0,-1.0,1.0,1.0,3,2,0,1,1
59,1,3,0,0,0,0.0,0.0,1.0,1,1,0,1,1
37,1,0,0,0,0,-1.0,1.0,0.0,2,1,1,1,0
50,1,0,0,0,0,-1.0,1.0,2.0,1,1,1,1,0
21,0,2,0,0,0,244.0,69.0,26.0,4,6,1,1,1
57,1,8,0,0,0,-1.0,1.0,99.0,5,2,1,1,1
31,1,5,0,0,0,-1.0,1.0,0.0,5,5,0,1,0
44,1,9,0,0,0,-28.0,28.0,25.0,8,6,1,1,0
48,1,5,0,0,0,-1.0,1.0,242.0,9,2,1,1,1
25,0,0,0,0,0,-1.0,1.0,1.0,4,3,1,1,0
51,1,5,0,0,0,-1.0,4984.0,0.0,3,3,0,0,0
50,1,0,0,0,0,-1.0,1.0,0.0,1,1,1,0,1
57,1,2,0,0,0,-11.0,11.0,2.0,1,1,1,0,0
55,1,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
59,1,4,0,0,0,-2.0,2.0,1.0,3,1,1,1,1
42,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,0
20,1,2,2,0,0,-21.0,21.0,21.0,8,9,1,0,1
58,1,16,0,0,0,-47.0,47.0,29.0,9,9,1,1,0
21,1,0,0,0,0,-1.0,1.0,28.0,4,5,1,1,0
32,1,21,0,0,0,-1.0,1.0,64.0,9,8,1,1,1
24,0,0,0,0,0,0.0,0.0,0.0,4,4,0,1,0
42,1,1,0,0,0,0.0,1.0,1.0,4,2,1,1,0
29,1,8,0,0,0,-1.0,0.0,13.0,8,4,1,0,1
21,1,1,0,0,0,-1.0,1.0,7.0,6,6,1,0,0
31,1,1,0,0,0,-356.0,356.0,0.0,2,2,0,1,1
58,1,0,0,0,0,0.0,1.0,0.0,1,1,0,1,0
22,1,1,0,0,1,0.0,0.0,0.0,7,8,1,1,1
46,1,1,0,0,0,-1.0,1.0,0.0,1,1,0,1,1
50,1,0,0,0,0,0.0,0.0,14.0,2,1,0,1,1
46,1,2,0,0,0,-1.0,1.0,0.0,9,4,1,1,0
44,0,11,0,1,0,-1.0,1.0,15.0,8,5,1,1,1
35,1,4,0,0,0,-1.0,1.0,29.0,5,6,0,1,0
30,1,14,0,1,0,-1.0,1.0,2.0,9,7,1,1,1
42,1,2,0,0,0,-1.0,1.0,0.0,5,4,1,1,0
46,1,5,0,0,0,-1.0,1.0,202.0,1,1,1,1,1
42,1,0,0,0,0,0.0,0.0,34.0,10,6,1,1,1
37,1,12,0,0,0,-74.0,74.0,25.0,3,2,1,0,0
29,1,7,0,0,0,-1.0,1.0,1.0,10,8,1,1,1
32,1,8,0,0,1,-1.0,1.0,4.0,4,2,1,1,0
31,1,5,0,0,0,-1.0,1.0,3.0,6,4,1,1,0
33,0,1,0,0,0,-1.0,1.0,1.0,1,2,0,1,0
25,1,4,0,0,0,-1.0,1.0,183.0,4,4,1,1,0
33,0,0,0,0,0,-1.0,1.0,1.0,1,1,0,1,0
21,1,1,0,0,0,-1.0,1.0,0.0,5,9,1,0,0
64,0,7,0,0,0,123.0,536.0,76.0,3,1,0,1,0
35,1,1,0,0,0,-1.0,1.0,49.0,1,1,1,1,1
56,1,1,0,0,0,-22.0,22.0,2.0,1,1,1,0,0
38,1,0,0,0,0,-1.0,1.0,2.0,3,1,0,1,1
40,0,4,0,0,0,-1.0,1.0,1.0,1,1,0,0,0
34,1,3,0,0,0,-105.0,105.0,94.0,7,6,1,0,0
28,1,4,0,0,1,-1.0,1.0,1.0,4,3,1,1,0
51,1,0,0,0,0,-1.0,1.0,1.0,1,1,0,1,0
35,1,2,0,0,0,-1.0,1.0,1.0,2,2,0,1,0
61,1,5,0,0,0,-13.0,13.0,12.0,2,1,1,1,0
25,1,0,0,0,0,0.0,0.0,1.0,3,4,1,1,0
25,1,4,0,0,0,-1.0,1.0,0.0,7,3,1,1,1
26,1,0,0,0,0,0.0,1.0,0.0,5,4,0,1,0
42,1,1,0,0,0,-1.0,1.0,2.0,1,1,0,1,0
25,0,1,0,0,0,-10.0,10.0,0.0,4,4,1,1,0
26,1,13,0,1,0,-1.0,207.0,-1.0,10,9,0,1,1
31,1,9,0,0,0,-1.0,1.0,0.0,7,3,1,1,0
35,1,1,0,0,1,-1.0,1.0,1.0,2,1,1,1,0
41,0,4,0,0,0,-100.0,247.0,9.0,2,1,1,0,1
34,1,0,0,0,0,-1.0,1.0,116.0,1,1,1,1,0
46,1,5,0,0,0,-93.0,93.0,0.0,1,1,0,0,0
33,0,1,0,0,0,-1.0,1.0,0.0,2,2,0,1,0
30,1,3,0,0,1,-1.0,1.0,0.0,2,2,1,1,0
50,0,7,0,0,0,-1.0,1.0,1.0,4,1,0,1,0
21,1,0,0,0,0,-1.0,1.0,50.0,5,7,1,1,0
31,1,16,0,0,0,0.0,1.0,482.0,10,6,1,1,1
31,1,2,0,0,0,-1.0,1.0,3.0,7,3,1,1,1
23,0,0,0,0,0,-1.0,1.0,0.0,4,4,0,1,0
25,1,1,0,0,0,0.0,0.0,1.0,6,6,1,1,0
24,0,1,0,0,0,-1.0,1.0,1.0,5,4,1,0,0
31,1,13,0,0,0,-1.0,1.0,0.0,10,9,0,1,1
60,1,0,0,0,0,-1.0,1.0,2.0,1,1,1,1,0
30,1,2,0,0,0,-1.0,1.0,0.0,2,3,1,0,0
32,0,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
46,1,0,0,0,0,0.0,1.0,-1.0,1,1,0,1,0
21,1,0,0,0,1,-1.0,1.0,0.0,4,5,0,1,1
35,1,0,0,0,0,-1.0,1.0,1.0,8,2,1,1,0
34,1,2,0,0,0,-1.0,1.0,9.0,3,2,1,1,1
41,1,2,0,0,0,-1.0,1.0,161.0,8,2,1,1,1
40,0,7,0,0,0,-33.0,33.0,1.0,4,1,0,1,0
23,1,1,0,0,0,-1.0,1.0,15.0,10,10,1,1,1
23,1,3,0,0,0,-1.0,1.0,1.0,6,5,1,1,1
28,1,2,0,0,0,0.0,0.0,2.0,4,3,0,1,0
21,1,0,0,0,0,0.0,1.0,0.0,4,6,1,1,1
46,1,2,0,0,1,-1.0,1.0,3.0,4,1,0,1,0
56,1,1,0,0,0,-1.0,1.0,0.0,2,1,1,0,0
41,1,19,0,0,0,-71.0,71.0,62.0,6,3,1,1,0
40,1,8,0,0,0,-1.0,1.0,0.0,5,2,1,1,1
30,1,5,0,0,0,-1.0,1.0,2.0,3,2,1,0,1
24,1,1,0,0,0,-1.0,1.0,0.0,4,6,0,1,1
25,1,7,0,0,1,507.0,47.0,12.0,8,9,1,1,0
33,0,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
48,1,2,0,0,0,-1.0,1.0,4.0,8,5,0,0,0
33,1,11,0,0,0,-1.0,1.0,44.0,6,2,1,1,1
25,1,0,0,0,0,-1.0,1.0,0.0,7,5,1,1,0
25,1,6,0,0,0,70.0,189.0,1.0,8,5,1,1,1
58,1,38,0,0,0,-112.0,112.0,87.0,7,2,1,1,1
30,1,7,0,1,1,-1.0,1.0,0.0,5,3,1,1,1
37,1,0,0,0,0,-1.0,1.0,2.0,3,2,1,1,1
43,0,7,0,0,0,-21.0,21.0,8.0,8,4,1,1,0
32,1,0,0,0,0,0.0,1.0,1.0,3,2,1,1,0
33,1,3,0,0,0,-1.0,1.0,0.0,7,2,1,0,0
39,1,4,0,1,0,-30.0,31.0,0.0,2,1,1,1,1
49,1,4,0,0,0,-11.0,16.0,5.0,1,2,1,1,0
24,1,0,0,0,0,-1.0,1.0,18.0,4,5,1,1,0
26,1,1,0,0,0,0.0,1.0,-1.0,9,8,1,1,0
42,1,0,0,0,0,-1.0,1.0,1.0,2,1,1,1,0
22,1,1,0,0,0,-1.0,1.0,6.0,6,6,1,1,1
36,1,0,0,0,0,0.0,0.0,0.0,1,1,1,1,0
29,1,7,0,0,1,-1.0,1.0,27.0,7,6,0,1,1
39,1,0,0,0,0,0.0,0.0,18.0,3,3,0,1,0
27,1,13,0,2,1,0.0,0.0,14.0,6,3,1,0,1
38,1,2,0,0,0,-1.0,1.0,7.0,5,3,1,1,1
20,1,0,0,0,0,-1.0,0.0,3.0,2,5,1,1,1
25,1,4,2,0,0,-1.0,1.0,86.0,10,7,1,0,1
53,1,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
27,0,0,0,0,0,-1.0,1.0,6.0,8,4,0,1,1
21,1,0,0,0,0,-1.0,1.0,6.0,5,8,1,1,1
50,1,1,0,0,0,-1.0,1.0,5.0,1,1,0,1,1
41,1,4,0,0,0,-1.0,1.0,0.0,5,2,1,1,0
34,1,4,0,0,0,378.0,219.0,530.0,2,1,1,1,1
22,1,5,0,0,2,-2.0,2.0,4.0,8,6,1,1,1
22,1,0,0,0,2,-1.0,1.0,2.0,7,6,1,1,1
25,1,2,0,0,0,-1.0,1.0,26.0,5,3,1,1,0
42,1,1,0,0,0,-1.0,1.0,1.0,4,3,1,1,1
27,0,2,0,0,0,-34.0,34.0,1.0,3,3,1,1,0
51,1,2,0,0,0,-1.0,1.0,1.0,1,1,1,0,0
33,1,23,0,0,0,525.0,1.0,369.0,9,8,1,0,1
24,1,0,0,0,1,0.0,1.0,-1.0,3,5,1,1,0
37,1,4,0,0,0,0.0,0.0,92.0,4,2,1,0,0
37,1,0,0,0,0,-3.0,3.0,0.0,1,1,0,1,0
27,0,0,0,0,0,-1.0,1.0,0.0,2,2,0,1,0
21,1,0,0,0,0,-1.0,1.0,5.0,6,6,1,1,0
35,1,1,0,0,0,0.0,0.0,1.0,1,1,1,1,1
24,0,0,0,0,0,-1.0,1.0,36.0,8,5,1,1,0
49,1,2,0,0,0,-1.0,1.0,1.0,1,1,0,1,0
38,1,9,0,0,0,-5.0,4.0,2.0,6,8,1,0,0
61,1,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
30,0,0,0,0,0,0.0,0.0,0.0,2,2,0,1,0
22,1,3,0,0,0,-1.0,1.0,128.0,6,5,1,1,0
25,1,0,0,0,0,-1.0,1.0,1.0,7,3,1,1,1
30,0,3,0,0,0,-1.0,1.0,1.0,3,2,0,1,1
52,1,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
26,1,0,0,0,0,-1.0,1.0,0.0,2,3,1,1,0
26,1,0,0,0,0,-1.0,1.0,1.0,4,2,0,1,0
29,1,6,0,1,0,-55.0,55.0,0.0,7,5,1,1,0
45,1,9,0,0,0,-1.0,1.0,54.0,9,4,1,1,1
20,1,0,0,0,0,-1.0,1.0,0.0,9,7,1,0,1
29,1,4,0,0,0,-1.0,2.0,80.0,8,9,1,0,0
43,1,1,0,0,0,-1.0,1.0,69.0,6,4,1,0,1
26,1,2,0,0,0,-1.0,1.0,0.0,5,6,1,1,0
46,0,4,0,0,0,-1.0,0.0,0.0,4,3,1,0,0
46,0,0,0,0,0,-1.0,1.0,1.0,1,1,1,1,0
39,1,8,0,0,0,-56.0,56.0,1.0,1,3,1,1,0
29,1,12,0,0,0,-1.0,1.0,5.0,10,7,1,1,1
41,1,0,0,0,0,0.0,1.0,-1.0,1,1,0,1,0
29,1,11,0,0,1,-65.0,1.0,19.0,10,7,1,0,1
25,0,5,0,0,0,-1.0,1.0,0.0,7,3,1,1,0
23,1,2,1,0,0,-1.0,1.0,18.0,7,5,1,1,0
46,0,1,0,0,0,51.0,245.0,55.0,8,3,1,0,1
30,1,0,0,0,0,-1.0,1.0,0.0,3,2,0,1,0
34,1,1,0,0,0,-1.0,1.0,2.0,6,4,1,0,0
70,1,11,0,0,0,-13.0,13.0,12.0,1,1,1,1,1
52,1,2,0,0,0,-1.0,1.0,1.0,1,1,1,0,0
51,1,4,0,0,0,-26.0,26.0,7.0,2,2,0,1,0
45,0,15,0,0,0,-1.0,1.0,1.0,10,9,1,1,1
55,1,21,0,0,0,0.0,1.0,85.0,6,5,1,1,1
49,0,1,0,0,0,-1.0,1.0,1.0,1,1,1,0,0
26,0,9,0,0,0,404.0,13.0,1.0,6,4,0,1,1
47,0,0,0,0,0,0.0,0.0,0.0,1,1,1,1,0
27,1,0,0,0,0,0.0,0.0,1.0,2,3,0,1,0
25,1,5,0,2,0,-3.0,3.0,0.0,7,4,0,1,1
21,1,1,0,1,0,0.0,0.0,59.0,10,9,1,0,1
37,1,26,0,0,1,-1.0,1.0,1.0,10,8,1,1,1
21,1,1,0,0,0,-1.0,1.0,49.0,9,9,1,1,1
21,1,0,0,0,0,-2.0,2.0,1.0,6,6,1,1,0
25,1,4,0,0,0,0.0,1.0,0.0,10,9,1,1,1
27,0,3,0,0,0,-1.0,1.0,1.0,5,3,1,1,1
30,1,3,0,0,0,-1.0,1.0,12.0,4,4,1,1,1
70,1,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
37,1,11,0,0,0,-1.0,1.0,0.0,9,4,1,1,1
46,1,5,0,0,0,0.0,0.0,2.0,5,7,1,1,1
40,1,4,0,0,0,-1.0,1.0,2.0,1,1,0,1,1
20,1,1,1,0,0,427.0,123.0,217.0,8,8,1,1,1
43,1,18,0,0,0,-1.0,1.0,9.0,4,3,1,0,1
38,1,15,0,0,0,0.0,1.0,55.0,6,5,1,1,0
29,1,0,0,0,0,0.0,1.0,0.0,4,2,1,1,0
37,1,8,0,0,0,0.0,0.0,1.0,2,3,0,1,1
38,1,3,0,0,0,-21.0,21.0,0.0,4,1,1,1,0
27,0,0,0,0,0,-4.0,4.0,0.0,3,2,1,1,0
20,0,0,0,0,0,0.0,1.0,10.0,5,7,0,1,1
44,1,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0
31,1,6,0,0,0,-1.0,1.0,1.0,5,5,0,1,0
29,1,3,0,0,0,-1.0,1.0,1.0,2,3,1,0,1
48,1,13,0,0,0,-96.0,96.0,74.0,7,7,1,1,1
30,0,0,0,0,0,-1.0,1.0,0.0,2,2,0,1,0
25,0,2,0,0,0,-25.0,25.0,11.0,5,3,1,0,1
40,1,3,0,0,0,-1.0,1.0,1.0,2,1,1,1,0
49,0,3,0,0,0,1025.0,226.0,1.0,2,1,1,1,0
33,1,1,0,0,0,0.0,1.0,1.0,3,2,0,1,0
26,1,5,0,0,0,-1.0,1.0,1.0,5,4,1,1,1
31,1,1,0,1,0,0.0,0.0,1.0,3,5,0,1,0
61,1,1,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
30,1,2,0,0,0,-1.0,1.0,0.0,4,3,1,1,0
62,1,0,0,0,0,-1.0,1.0,2.0,1,1,0,1,0
27,0,4,0,0,0,8.0,13.0,54.0,8,7,0,1,1
48,1,9,0,0,0,-1.0,1.0,1.0,6,1,1,1,0
40,0,0,0,0,0,-1.0,1.0,1.0,2,1,1,1,0
24,1,0,0,0,0,-1.0,1.0,2.0,4,5,1,1,0
22,1,0,0,0,0,-1.0,1.0,1.0,4,5,1,1,1
30,1,4,0,0,0,-1.0,1.0,15.0,8,8,0,1,1
63,1,0,0,0,0,0.0,1.0,0.0,1,1,0,1,0
33,1,4,0,0,0,-1.0,1.0,1.0,10,9,1,1,0
21,0,1,1,0,0,81.0,79.0,0.0,6,6,1,1,1
43,1,0,0,0,0,-5.0,5.0,1.0,4,1,0,1,1
26,1,3,0,0,0,0.0,1.0,33.0,10,10,1,1,1
51,1,1,0,0,0,-17.0,17.0,7.0,1,1,1,1,0
39,1,3,0,0,0,-1.0,1.0,1.0,1,1,1,0,1
30,0,0,0,0,0,-1.0,1.0,1.0,3,2,0,1,1
32,1,14,0,0,0,-1.0,1.0,1.0,8,2,1,1,1
22,1,0,0,0,0,-2.0,2.0,0.0,6,5,0,1,0
59,1,0,0,0,0,-1.0,1.0,0.0,1,1,1,1,0
38,1,37,0,5,0,-1.0,1.0,30.0,7,2,0,0,1
23,1,2,0,0,0,0.0,1.0,237.0,6,5,1,0,0
42,1,0,0,0,0,0.0,0.0,1.0,1,1,0,1,1
20,1,1,1,0,0,-37.0,37.0,15.0,3,7,1,0,1
38,1,2,0,0,0,0.0,0.0,192.0,7,3,1,1,1
34,0,2,0,0,0,-1.0,1.0,1.0,3,2,1,1,0
36,0,7,0,0,0,-1.0,1.0,2.0,3,3,1,1,1
35,1,7,0,0,0,-86.0,86.0,76.0,4,3,1,1,1
36,1,0,0,0,0,-1.0,1.0,1.0,3,1,0,1,1
31,1,1,0,0,0,-14.0,15.0,13.0,1,2,1,1,0
28,0,3,0,0,0,-1.0,1.0,4.0,4,4,1,0,1
28,1,1,0,0,0,0.0,0.0,0.0,2,2,1,1,1
60,1,3,0,0,0,-120.0,120.0,120.0,1,2,1,1,0
43,1,0,0,0,0,-1.0,1.0,1.0,4,1,1,1,0
40,1,1,0,0,0,-1.0,1.0,1.0,1,1,1,0,0
31,1,15,0,2,0,-1.0,1.0,2.0,9,5,1,1,1
54,1,6,0,0,0,-1.0,1.0,13.0,7,1,1,1,1
24,1,17,0,0,0,-1.0,1.0,130.0,9,9,1,0,1
41,1,0,0,0,0,-3.0,3.0,1.0,1,1,1,1,1
21,1,1,0,0,1,-1.0,1.0,242.0,9,8,1,0,1
29,0,1,0,0,0,-1.0,1.0,1.0,2,2,1,1,1
22,1,0,0,0,1,-1.0,1.0,0.0,3,5,1,1,0
52,1,9,0,0,0,-1.0,1.0,33.0,7,1,1,1,1
40,0,0,0,0,0,-1.0,1.0,1.0,1,1,1,1,0
21,1,1,0,0,0,982.0,1.0,5.0,4,6,1,1,0
45,0,1,0,0,0,-1.0,1.0,6.0,4,2,1,1,0
29,1,1,0,0,0,0.0,0.0,0.0,2,2,0,1,1
46,1,10,0,0,0,-1.0,1.0,9.0,5,1,1,1,1
21,1,1,0,1,2,-1.0,1.0,12.0,8,9,1,1,0
35,1,6,0,0,0,-10.0,10.0,1.0,5,4,1,1,1
52,1,1,0,0,0,1.0,2.0,70.0,1,1,0,1,1
48,1,0,0,0,0,0.0,0.0,0.0,1,1,0,1,0
29,0,9,0,0,3,-1.0,1.0,214.0,8,6,0,1,1
48,1,0,0,0,0,-1.0,1.0,1.0,1,1,0,1,0
31,1,10,0,0,0,-8.0,8.0,8.0,6,4,1,0,1
21,1,3,0,0,0,-1.0,1.0,127.0,8,8,1,1,1
32,1,0,0,0,0,0.0,0.0,22.0,1,1,1,1,1
47,1,0,0,0,0,-1.0,1.0,3.0,5,3,0,1,0
21,1,3,1,2,2,-1.0,1.0,0.0,10,10,1,1,1
35,1,13,3,0,0,-1.0,1.0,0.0,10,5,1,1,0
46,1,3,0,0,0,-22.0,22.0,20.0,1,1,0,1,1
34,1,5,0,0,0,-1.0,1.0,5.0,4,3,1,1,1
52,1,2,0,0,0,-5.0,5.0,3.0,1,1,1,0,0
39,0,7,0,1,0,114.0,92.0,178.0,2,1,1,1,0
21,1,0,0,0,0,-1.0,1.0,9.0,8,9,0,1,1
53,1,1,0,0,0,-2.0,3.0,1.0,1,1,0,1,0
19,0,0,0,0,0,-1.0,1.0,1.0,3,5,1,1,1
22,1,0,0,0,0,-1.0,1.0,2.0,6,8,0,1,0
45,1,1,0,0,0,-1.0,1.0,2.0,3,1,1,0,0
27,0,0,0,0,0,-1.0,1.0,1.0,2,2,1,1,0
25,1,0,0,0,0,-1.0,1.0,0.0,2,3,0,1,0
30,1,0,0,0,0,0.0,1.0,-1.0,4,2,1,1,1
